Little Rock - Horace Wyatt Jr.,"['8/19', '2/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - R.J. Smith,"['30/81', '8/21', '4/7', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Sam Houston State - ZaQwaun Matthews,"['3/16', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Jalen McDaniels,"['102/229', '46/96', '21/43', '5/19', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Milik Yarbrough,"['106/240', '45/96', '18/41', '8/18', '3/8', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Devin Watson,"['103/242', '34/94', '14/32', '3/13', '2/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Zach Copeland,"['58/181', '20/55', '4/20', '1/4', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
San Diego State - Matt Mitchell,"['72/164', '18/65', '5/14', '2/5', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Keyshawn Evans,"['55/162', '14/47', '5/12', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Jeremy Hemsley,"['57/140', '24/50', '6/22', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - William Tinsley,"['26/82', '7/24', '3/5', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Jordan Schakel,"['35/83', '13/27', '7/12', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Josh Jefferson,"['30/83', '8/27', '4/8', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Isaac Gassman,"['20/36', '3/16', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Nathan Mensah,"['31/72', '9/20', '2/3', '2/2', '2/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Illinois State - Phil Fayne,"['85/159', '30/82', '14/28', '5/11', '4/4', '2/3', '1/2', '1/1', '0/0', '0/0', '0/0']"
Illinois State - Rey Idowu,"['24/37', '4/12', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Diego State - Aguek Arop,"['18/51', '6/10', '1/4', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Charles Minlend,"['55/143', '20/48', '8/20', '6/8', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Buffalo - CJ Massinburg,"['106/236', '41/92', '18/39', '7/15', '3/5', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Jeremy Harris,"['110/259', '35/102', '16/34', '7/16', '3/5', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Frankie Ferrari,"['55/139', '23/50', '10/20', '2/10', '1/2', '1/1', '1/1', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Jayvon Graves,"['68/150', '18/59', '8/14', '5/8', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Matt McCarthy,"['23/53', '9/18', '4/6', '1/3', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Jordan Ratinho,"['43/103', '12/37', '4/10', '1/4', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
Buffalo - Nick Perkins,"['85/203', '37/79', '14/32', '4/14', '2/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Jeenathan Williams,"['27/79', '9/18', '0/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Jamaree Bouyea,"['25/51', '6/20', '4/6', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Dontay Caruthers,"['45/94', '22/35', '9/17', '3/6', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Nate Renfro,"['30/64', '6/26', '1/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
San Francisco - Jimbo Lull,"['27/55', '15/22', '4/12', '2/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Montell McRae,"['27/67', '13/18', '3/10', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Buffalo - Davonta Jordan,"['62/121', '22/54', '8/17', '3/7', '2/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - John Grant Jr.,"['30/101', '12/27', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Nate Johnson,"['55/122', '21/49', '7/18', '0/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - DJ Laster,"['67/136', '32/61', '16/30', '8/14', '4/6', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Christian Turner,"['13/31', '6/9', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Zach Sellers,"['68/161', '22/60', '11/21', '5/9', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Jaquan Dotson,"['62/147', '25/59', '9/22', '5/8', '2/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Jose Perez,"['88/194', '32/78', '14/29', '3/12', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Collins Joseph,"['40/113', '12/39', '6/9', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Adam Saeed,"['19/44', '9/16', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Zaquavian Smith,"['59/146', '17/54', '5/16', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Tyrell Harper,"['38/87', '14/34', '6/12', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - David Efianayi,"['93/180', '38/85', '13/34', '5/12', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Brandon Miller,"['11/22', '3/5', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Romani Hansen,"['42/107', '17/35', '7/16', '2/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Jaheam Cornwall,"['46/86', '10/39', '3/7', '2/2', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Jaylen Alston,"['3/8', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Justin Jenkins,"['14/39', '4/9', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Jahlin Smith,"['26/65', '6/22', '2/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Savannah State - Chris Dubose,"['4/19', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Gardner-Webb - Kennedy Kincaid,"['1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Keith Charleston,"['30/76', '12/26', '1/8', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Moses Greenwood,"['87/139', '46/80', '21/41', '13/17', '4/11', '1/4', '1/1', '0/1', '0/0', '0/0', '0/0']"
Tulane - Caleb Daniels,"['95/212', '34/86', '14/32', '8/14', '2/6', '2/2', '1/2', '0/1', '0/0', '0/0', '0/0']"
SE Louisiana - D'Angelo West,"['3/8', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Marlain Veal,"['77/210', '35/71', '10/33', '0/7', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Shakwon Barrett,"['31/91', '6/25', '2/6', '2/2', '2/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Jordan Cornish,"['71/206', '19/69', '5/16', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Von Julien,"['35/87', '16/29', '5/13', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Samir Sehic,"['76/163', '29/67', '13/25', '6/12', '3/6', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
Tulane - Kevin Zhang,"['36/123', '16/32', '5/16', '2/5', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Kajon Brown,"['32/74', '5/25', '2/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Tyron Brewer,"['17/38', '6/12', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Blake Paul,"['26/57', '6/18', '3/5', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Moses Wood,"['27/74', '8/23', '5/8', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Tulane - Connor Crabtree,"['41/93', '13/29', '2/10', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Quinton Thomas,"['6/17', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Brandon Gonzalez,"['36/98', '12/30', '3/10', '1/3', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
SE Louisiana - Parker Edwards,"['10/32', '5/7', '2/5', '1/2', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
Tulane - Buay Koka,"['7/11', '5/7', '3/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Jalyn Hinton,"['21/61', '9/16', '7/7', '2/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Ozante Fields,"['29/56', '12/22', '6/10', '4/5', '3/4', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Jace Hogan,"['76/163', '31/73', '12/30', '6/10', '2/5', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Tyreese Davis,"['49/102', '19/43', '9/18', '3/8', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Damni Applewhite,"['47/82', '20/44', '7/19', '3/7', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Rayshawn Neal,"['23/72', '12/20', '5/11', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Tanner Rubio,"['20/62', '6/18', '1/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Jahmari Etienne,"['33/100', '11/30', '7/9', '2/6', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Aramani Hill,"['11/25', '6/9', '1/5', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - DeAnthony McCallum,"['30/78', '16/26', '6/12', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - JD Notae,"['84/191', '32/80', '6/30', '3/6', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Janai Raynor-Powell,"['29/90', '11/27', '6/10', '1/5', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Aamahne Santos,"['35/108', '10/29', '6/9', '4/6', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Dwayne Banks,"['5/18', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Allen Hatchett Jr.,"['17/55', '3/15', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - David Bottenberg,"['9/20', '1/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Corey Romich,"['4/8', '2/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Jacksonville - Dave Bell,"['26/72', '8/19', '3/6', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Ian Kinard,"['27/63', '8/25', '2/7', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina State - Fahmmi Mamo,"['0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Nevin Zink,"['22/46', '8/17', '2/6', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Kawanise Wilkins,"['48/112', '17/40', '4/15', '2/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Deion Holmes,"['68/153', '24/60', '10/24', '4/10', '2/3', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Seth Dugan,"['92/161', '34/84', '12/27', '6/11', '3/6', '3/3', '2/3', '0/2', '0/0', '0/0', '0/0']"
South Carolina Upstate - Josh Aldrich,"['16/43', '1/10', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Jure Span,"['19/62', '3/17', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Pat Welch,"['27/63', '8/23', '3/7', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Dalvin White,"['28/76', '10/22', '3/9', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Josh Davis,"['63/150', '21/58', '9/19', '1/7', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Patrick Emilien,"['34/92', '7/29', '1/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Adida Ikongshul,"['5/15', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Adrian Martin,"['13/68', '0/8', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Ross Ryan,"['9/30', '2/5', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Malik Moore,"['54/126', '21/51', '9/20', '4/9', '1/4', '1/1', '1/1', '1/1', '1/1', '1/1', '1/1']"
South Carolina Upstate - Everette Hammond,"['33/110', '12/29', '6/9', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Jared Printy,"['38/98', '11/34', '3/7', '3/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Western Michigan - Michael Flowers,"['85/238', '32/79', '15/28', '7/14', '2/7', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Brandon Martin,"['32/59', '7/25', '6/6', '2/5', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
South Carolina Upstate - Bryson Mozone,"['7/32', '3/7', '2/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - JaKeenan Gant,"['95/186', '43/91', '17/42', '7/16', '4/5', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0']"
Southern - Jayden Saddler,"['38/76', '16/31', '8/16', '4/7', '2/4', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Malik Marquetti,"['31/67', '16/29', '5/15', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Marcus Stroman,"['60/163', '27/52', '8/23', '4/8', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Richard Lee,"['60/143', '17/55', '7/17', '2/7', '1/2', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Southern - Bryan Assie,"['22/46', '7/17', '4/5', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Justin Miller,"['57/136', '26/52', '6/20', '2/6', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Cedric Russell,"['60/152', '17/51', '7/15', '3/7', '2/3', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Trajan Wesley,"['21/53', '5/14', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Sidney Umude,"['85/162', '27/76', '11/23', '2/9', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Eddie Reese,"['42/94', '15/40', '6/12', '4/6', '2/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - P.J. Hardy,"['45/120', '17/45', '5/16', '2/4', '1/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Jerekius Davis,"['56/127', '22/49', '10/21', '4/10', '2/4', '2/2', '1/2', '1/1', '0/1', '0/0', '0/0']"
Southern - Alex Ennis,"['16/35', '4/9', '2/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Louisiana - Jeremy Hayes,"['20/56', '3/16', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Marcel Burton,"['4/17', '2/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Osa Wilson,"['12/26', '7/10', '2/5', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Brendon Brooks,"['15/43', '8/15', '1/7', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern - Isaiah Rollins,"['10/35', '2/9', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - David McFarland,"['78/187', '25/70', '10/22', '4/8', '3/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Armon Fletcher,"['63/129', '31/55', '10/31', '7/8', '3/7', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Anselm Uzuegbunem,"['24/54', '3/20', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Sean Lloyd Jr.,"['64/140', '26/58', '11/22', '2/9', '1/2', '1/1', '1/1', '1/1', '0/0', '0/0', '0/0']"
Southern Illinois - Kavion Pippen,"['76/142', '37/70', '16/32', '3/13', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Cameron Williams,"['56/140', '21/49', '6/18', '3/6', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Tyresse Williford,"['60/171', '21/53', '10/20', '3/9', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Christian Ellis,"['25/62', '6/18', '2/3', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Eric McGill,"['51/109', '14/44', '9/13', '5/6', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Jaylen McCoy,"['24/90', '8/22', '4/7', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Aaron Cook,"['69/174', '26/63', '8/20', '2/7', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Daniel Kinchen,"['39/96', '10/35', '3/10', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Marcus Bartley,"['33/88', '14/28', '4/12', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Treavon Martin,"['21/36', '7/15', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Thik Bol,"['24/61', '4/21', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
SIU-Edwardsville - Brandon Jackson,"['73/148', '34/66', '13/32', '5/12', '1/4', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Darius Beane,"['19/53', '4/14', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Southern Illinois - Brendon Gooch,"['5/20', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stanford - Oscar da Silva,"['39/101', '14/31', '10/14', '1/7', '1/1', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0']"
Stanford - KZ Okpala,"['78/187', '33/70', '13/28', '6/12', '0/5', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Lagerald Vick,"['62/135', '26/59', '13/26', '7/10', '2/6', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Stanford - Isaac White,"['20/44', '8/14', '1/7', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Devon Dotson,"['93/170', '32/83', '15/32', '5/15', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Dedric Lawson,"['128/270', '61/121', '20/56', '16/20', '7/15', '3/6', '1/3', '0/1', '0/0', '0/0', '0/0']"
Kansas - Quentin Grimes,"['68/176', '20/64', '10/19', '4/9', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stanford - Daejon Davis,"['44/120', '14/40', '7/14', '5/7', '2/4', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Udoka Azubuike,"['13/24', '6/12', '3/4', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stanford - Jaiden Delaire,"['23/69', '8/20', '2/5', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Mitch Lightfoot,"['16/34', '5/7', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Marcus Garrett,"['45/120', '19/40', '4/15', '2/4', '2/2', '1/1', '1/1', '0/1', '0/0', '0/0', '0/0']"
Stanford - Cormac Ryan,"['36/133', '11/28', '4/10', '2/4', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stanford - Kodye Pugh,"['9/18', '4/6', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stanford - Josh Sharma,"['36/64', '16/26', '6/12', '4/5', '2/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Kansas - Charlie Moore,"['26/94', '8/22', '1/8', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Davonte Fitzgerald,"['60/170', '21/52', '9/21', '3/9', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - DeAndre Abram,"['73/213', '21/66', '12/20', '4/11', '2/4', '2/2', '0/2', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Bobby Arthur-Williams,"['26/61', '7/18', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Karl Nicholas,"['17/40', '3/14', '1/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Aaron Augustin,"['3/11', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Shannon Bogues,"['98/232', '36/93', '11/31', '3/11', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Kevon Harris,"['74/160', '37/68', '16/34', '5/13', '4/5', '4/4', '1/4', '0/1', '0/0', '0/0', '0/0']"
Milwaukee - Jake Wright,"['56/133', '24/50', '4/21', '0/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Vance Johnson,"['58/132', '19/51', '5/14', '5/5', '2/4', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Nathan Bain,"['34/77', '9/27', '2/6', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Carson Warren-Newsome,"['20/50', '8/18', '3/8', '3/3', '0/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Jock Hughes,"['5/18', '3/5', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Amir Allen,"['32/65', '16/24', '4/12', '2/2', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Mitchell Seraille,"['16/30', '4/10', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Darius Roy,"['94/198', '34/89', '17/32', '5/16', '1/5', '1/1', '1/1', '1/1', '0/1', '0/0', '0/0']"
Milwaukee - Wil Sessoms,"['20/69', '6/17', '3/5', '3/3', '2/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stephen F. Austin - Oddyst Walker,"['14/39', '1/12', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Milwaukee - Jamar Madge,"['8/30', '3/6', '1/3', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Duke - RJ Barrett,"['159/376', '63/152', '18/59', '8/17', '6/8', '4/6', '2/2', '0/1', '0/0', '0/0', '0/0']"
Duke - Cam Reddish,"['91/280', '33/82', '16/32', '3/13', '0/3', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stetson - Kenny Aninye,"['37/101', '17/30', '9/15', '4/9', '1/4', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Duke - Tre Jones,"['82/188', '27/73', '7/24', '3/7', '2/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stetson - Abayomi Iyiola,"['61/136', '25/56', '12/21', '4/11', '1/2', '0/1', '0/0', '0/0', '0/0', '0/0', '0/0']"
Duke - Zion Williamson,"['88/138', '47/80', '24/43', '16/23', '12/16', '6/8', '3/4', '1/3', '0/0', '0/0', '0/0']"
Stetson - Marques Sumner,"['50/155', '17/45', '6/15', '2/6', '1/2', '0/0', '0/0', '0/0', '0/0', '0/0', '0/0']"
Stetson - Christiaan Jones,"['53/150', '13/49', '4/11', '3/4', '1/3', '1/1', '0/1', '0/0', '0/0', '0/0', '0/0']"
